,Team,Elite 8,Seed,W,NetRtg,ORtg,DRtg,AdjOD,AdjT,Luck,SoSNetRtg,SoSORtg,SoSDRtg,ConfSoSNetRtg,bluePower,Conf_A10,Conf_ACC,Conf_AE,Conf_ASun,Conf_Amer,Conf_B10,Conf_B12,Conf_BE,Conf_BSky,Conf_BSth,Conf_BW,Conf_CAA,Conf_CUSA,Conf_Horz,Conf_Ivy,Conf_MAAC,Conf_MAC,Conf_MEAC,Conf_MVC,Conf_MWC,Conf_NEC,Conf_OVC,Conf_P12,Conf_Pat,Conf_SB,Conf_SC,Conf_SEC,Conf_SWAC,Conf_Slnd,Conf_Sum,Conf_WAC,Conf_WCC,bluePower_NetRtg,bluePower_Seed
1839,Texas Tech,1,2.70805020110221,3.4657359027997265,3.434954478460289,4.745801315727837,4.443827035579329,0,4.213607983048918,0.003992021269537457,2.4997952622817508,4.707726774313183,4.602165676967792,0.0,2.1972245773362196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.547366402104063,5.950194458522068
1840,Michigan,0,2.772588722239781,3.4339872044851463,3.3782698770184507,4.749270529961848,4.468204330914934,0,4.186619838331271,-0.0010005003335835344,2.50715725872282,4.702296896718814,4.59511985013459,0.0,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.422817602659548,6.092000083350472
1841,North Carolina,0,2.833213344056216,3.4011973816621555,3.3565486299932736,4.793308128103486,4.532599493153256,1,4.321480134805848,0.023716526617316065,2.6100697927420065,4.715816706075155,4.596129441335942,1.900613874140137,2.1972245773362196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.375091144845437,6.225205992397257
1842,Kentucky,1,2.772588722239781,3.4339872044851463,3.3523572162426816,4.775756486563625,4.511957804265912,1,4.198704577546343,0.03246719013750141,2.511223958105374,4.715816706075155,4.609162207257629,1.0116009116784799,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.365881667538852,6.092000083350472
1843,Purdue,1,2.70805020110221,3.295836866004329,3.3253956682458736,4.816241156068032,4.570578741218473,1,4.203198967134183,-0.015113637810048184,2.6504210882655737,4.712229258281499,4.585987366571318,1.6272778305624314,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3066410916372355,5.950194458522068
1844,Tennessee,0,2.772588722239781,3.4657359027997265,3.3046864812813115,4.8178592793984425,4.579852378003801,0,4.231203744939298,0.03343477608623742,2.458733775483977,4.706823839714591,4.605170185988092,0.6523251860396901,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.261138357062048,6.092000083350472
1845,Auburn,1,2.5649493574615367,3.4339872044851463,3.258096538021482,4.803201036487226,4.5736795188967205,1,4.232656178019613,0.007968169649176881,2.5824869781268642,4.715816706075155,4.600157644164547,1.2892326482767593,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.158769788674851,5.635769767837233
1846,Houston,0,2.70805020110221,3.5263605246161616,3.2240623515555007,4.7561730595246186,4.523960130562548,0,4.206184043977636,0.03825871211709027,1.6956156086751528,4.670021158307708,4.627909672957581,0.0,2.1972245773362196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.083989037702153,5.950194458522068
1847,Virginia Tech,0,2.6390573296152584,3.295836866004329,3.221671912170202,4.779963476361254,4.553876891600541,1,4.169761201506855,-0.005012541823544286,2.248128907197987,4.694096395182493,4.6141299273595635,0.0,2.1972245773362196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.078736705534143,5.798601625629939
1848,Florida St.,0,2.6390573296152584,3.4011973816621555,3.1523085805960878,4.73444252169223,4.515245478460105,0,4.242764567340374,0.044973365642731196,2.4388627112865935,4.707726774313183,4.60816569496789,0.6575200029167942,1.791759469228055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64817874921189,4.728555960173844
1849,Iowa St.,0,2.4849066497880004,3.1780538303479458,3.139399623366404,4.786658062033468,4.582924577040772,0,4.229749199228304,-0.0650719967437148,2.4664031782234406,4.703203926259457,4.600157644164547,0.0,2.1972245773362196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.897966010540734,5.4598979633004
1850,Wisconsin,0,2.5649493574615367,3.1780538303479458,3.1328821117012247,4.713127327493184,4.4942386252808095,0,4.1728476237100445,-0.01816397062767118,2.6369121732688705,4.712229258281499,4.5880240271531205,1.420695787837223,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.883645573726926,5.635769767837233
1851,Kansas,0,2.6390573296152584,3.295836866004329,3.1166215908294443,4.74406218485471,4.535820107853298,0,4.264087336809195,0.07325046173959274,2.7166795278002644,4.725616339063959,4.592084946439436,2.4300984132930052,2.1972245773362196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.847917557627162,5.798601625629939
1852,Wofford,0,2.3978952727983707,3.4339872044851463,3.076851324838783,4.779963476361254,4.589040804058207,0,4.200204952921578,0.044973365642731196,1.0367368849500223,4.672828834461906,4.65586330030361,2.2375130962503307,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.5129774966867755,4.2964515612536704
1853,LSU,0,2.70805020110221,3.367295829986474,3.054944133185837,4.776599301615622,4.590056548178043,0,4.2626798770413155,0.06109509935981083,2.3997118037247684,4.703203926259457,4.60816569496789,1.3270750014599193,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.473725078598416,4.852174590969823
1854,Kansas St.,0,2.6390573296152584,3.258096538021482,3.0473755067058295,4.695010889987881,4.493120682179469,0,4.165113633110308,0.04783732941416006,2.4176979000945504,4.703203926259457,4.6061696863211745,-3.2188758248681997,2.1972245773362196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.695768359706464,5.798601625629939
1855,Mississippi St.,0,2.5649493574615367,3.1780538303479458,3.046425387869509,4.776599301615622,4.591071261608589,0,4.231203744939298,-0.038740828316430595,2.4060438013622756,4.7104306966455844,4.61512051684126,1.169381359556317,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.458461536011943,4.595772299322124
1856,Buffalo,0,2.4849066497880004,3.4965075614664802,3.0373539482448106,4.755312844417811,4.5685062016165,0,4.312140507209715,0.054488185284069776,1.420695787837223,4.66814498514948,4.638604962074329,0.7654678421395714,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.442207698164859,4.452355019905411
1857,Louisville,0,2.3978952727983707,3.044522437723423,3.013080911888604,4.742320024135325,4.558078578454241,0,4.222444564849416,-0.06187540371808753,2.5610957881455465,4.713127327493184,4.599152113662528,1.8500283773520307,1.791759469228055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.398716255426709,4.2964515612536704
1858,Maryland,0,2.4849066497880004,3.1780538303479458,3.0101281538377234,4.739701078945697,4.554928969551344,0,4.204692619390966,-0.004008021397538822,2.463853240590168,4.707726774313183,4.6061696863211745,0.0,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.613927560543947,5.4598979633004
1859,Texas,0,2.772588722239781,3.091042453358316,3.001217203784561,4.740574822994295,4.558078578454241,0,4.185098925490565,-0.08338160893905101,2.561867690924129,4.712229258281499,4.598145571051127,1.7884205679625405,2.1972245773362196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.594348202079722,6.092000083350472
1860,Florida,0,2.0794415416798357,3.044522437723423,2.9601050959108397,4.7140245909001735,4.534747721691546,0,4.157319361383489,-0.0650719967437148,2.5649493574615367,4.715816706075155,4.602165676967792,1.8115620965242347,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.504015668233484,4.5690000625128535
1861,Nevada,0,2.3978952727983707,3.4011973816621555,2.953868069455292,4.74493212836325,4.5736795188967205,0,4.252771798816619,0.03246719013750141,0.883767540168595,4.667205576907544,4.653007515402251,1.0260415958332743,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.490311520415859,5.268714427270919
1862,Oregon,0,1.791759469228055,3.258096538021482,2.937043277205311,4.705015520957808,4.529368472571809,0,4.177459468932607,-0.04919024419077178,1.8671761085128091,4.688591794127164,4.637637376125593,0.3576744442718159,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.453343673375625,3.936897942462782
1863,Cincinnati,0,2.3978952727983707,3.367295829986474,2.917770732084279,4.730039168033961,4.562262684976814,0,4.165113633110308,0.04879016416943205,1.8115620965242347,4.683056724645162,4.634728988229636,0.0,2.1972245773362196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4109975635678715,5.268714427270919
1864,Villanova,0,2.4849066497880004,3.295836866004329,2.9085390618516134,4.7664383335842135,4.607168188650764,0,4.168214410788556,0.04305948946044701,2.1972245773362196,4.69866052907543,4.623010104116422,1.463255402256019,2.1972245773362196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3907135108427955,5.4598979633004
1865,Saint Mary's,0,1.9459101490553132,3.1354942159291497,2.907447358686419,4.751000634199631,4.589040804058207,0,4.154184562578117,-0.046043938501406846,1.5390154481375546,4.678420647727684,4.6443908991413725,-2.302585092994046,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.3883147938170755,4.27560160479232
1866,Oklahoma,0,2.1972245773362196,3.044522437723423,2.88703285663065,4.719391330078114,4.554928969551344,0,4.242764567340374,0.02273948696948934,2.658159431488745,4.712229258281499,4.585987366571318,2.132982308607866,2.1972245773362196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3434595481660585,4.827795843250328
1867,Marquette,0,2.5649493574615367,3.2188758248682006,2.8633430855082453,4.73795129722191,4.581901559048737,0,4.2456340097683265,0.009950330853168092,2.050270164379556,4.685828089005546,4.622027303054514,0.25464221837358075,2.1972245773362196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.291407800824441,5.635769767837233
1868,UCF,0,2.1972245773362196,3.2188758248682006,2.8627721462977607,4.728272383122075,4.570578741218473,0,4.189654742026425,0.010939940038334263,1.7900914121273581,4.671893818030999,4.623991940228679,0.0,1.0986122886681098,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1450766595794994,2.413897921625164
1869,Baylor,0,2.1972245773362196,3.044522437723423,2.8610573702273894,4.7561730595246186,4.603168183317418,0,4.192680462942962,-0.029428810690812168,2.4414770918606643,4.69866052907543,4.598145571051127,0.0,2.1972245773362196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.286385571032551,4.827795843250328
1870,Clemson,0,2.772588722239781,3.044522437723423,2.8414149131696336,4.6913478822291435,4.530446639792155,0,4.207673247529104,-0.06827884075329449,2.2502386126218363,4.693181063310805,4.612145799724517,0.5988365010887039,1.791759469228055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.091132076677503,4.967812097348041
1871,Iowa,0,2.0794415416798357,3.1780538303479458,2.834389123145228,4.774068722449905,4.627909672957581,0,4.255612709818223,0.04879016416943205,2.454447442303292,4.699570861409576,4.598145571051127,0.0,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.227789443109152,4.5690000625128535
1872,Utah St.,0,2.302585092994046,3.367295829986474,2.7978909051019993,4.732683506287051,4.58700621536042,0,4.235554730773624,0.011928570865273812,0.01980262729617973,4.658710952916121,4.657762636107262,0.5933268452777344,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0131475230835605,4.125678644075443
1873,Syracuse,0,2.302585092994046,3.044522437723423,2.7806808921371178,4.7140245909001735,4.56746831880408,0,4.206184043977636,-0.004008021397538822,2.341805806147327,4.696837374513915,4.607168188650764,0.1570037488096647,2.1972245773362196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10978039793288,5.059296557734522
1874,TCU,0,2.833213344056216,3.1780538303479458,2.7750856024383683,4.712229258281499,4.566429357671661,0,4.247065649239764,0.01980262729617973,2.3664984187376983,4.701389043728634,4.61015772749913,-4.605170185988091,1.791759469228055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.972285906087388,5.076436837556009
1877,N.C. State,0,2.772588722239781,3.2188758248682006,2.7713379403381286,4.73707525686803,4.596129441335942,0,4.276666119016055,-0.004008021397538822,1.922787731634459,4.680277658474897,4.624972813284271,0.0,2.1972245773362196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.089251834615274,6.092000083350472
1878,VCU,0,2.302585092994046,3.258096538021482,2.7656899805486246,4.6568134191399295,4.505349850705881,0,4.239886867512759,0.006975613736425138,0.8628899551470398,4.665324108807838,4.6520537718869415,1.5260563034950492,2.1972245773362196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.076841998553969,5.059296557734522
1880,Ohio St.,0,1.9459101490553132,3.044522437723423,2.751109690562657,4.701389043728634,4.558078578454241,0,4.2017030805426,0.01291622526654623,2.5400259490090797,4.713127327493184,4.603168183317418,0.0,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0448058270521114,4.27560160479232
1881,Lipscomb,0,2.5649493574615367,3.4011973816621555,2.744060638625243,4.724729421045731,4.58700621536042,0,4.308110951723713,-0.01308523954865548,0.0769610411361284,4.653007515402251,4.6520537718869415,2.0228711901914416,1.0986122886681098,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.014658738444153,2.8178848839186164
1882,Minnesota,0,2.0794415416798357,3.1354942159291497,2.731115474033206,4.722063937459591,4.584967478670572,0,4.225372824628505,0.08250122151174377,2.578700529074361,4.711330381816482,4.59511985013459,0.0,1.3862943611198906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7861299812195104,2.882718083509208
1883,Nebraska,0,2.6390573296152584,2.995732273553991,2.731115474033206,4.740574822994295,4.6061696863211745,0,4.210645017918261,-0.04709160753385057,2.60638654732571,4.706823839714591,4.58700621536042,-0.18632957819149348,1.3862943611198906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7861299812195104,3.658510294717749
1884,Washington,0,2.1972245773362196,3.332204510175204,2.7265447837383743,4.688591794127164,4.548599834499697,0,4.204692619390966,0.08434114843375096,1.9544450515051506,4.687671407499835,4.629862798578463,1.3164082336557241,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.995415605018912,2.413897921625164
1885,Belmont,0,1.9459101490553132,3.332204510175204,2.7140322727797574,4.758749273916392,4.629862798578463,0,4.280824129164719,0.024692612590371414,0.0,4.650143551630823,4.669083511731744,1.5644405465033644,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.7624476356519785,2.6976042668813465
1886,Mississippi,0,2.302585092994046,3.044522437723423,2.7067159780890733,4.73795129722191,4.607168188650764,0,4.241326752570746,-0.007024614936964466,2.2710944259026746,4.701389043728634,4.619073091157083,0.0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.7523050975779917,3.192060730416365
1887,Murray St.,0,1.791759469228055,3.367295829986474,2.696652156149841,4.7318028369214575,4.601162164590552,0,4.254193263163997,0.05259245011917063,0.0,4.645351975620923,4.676560182074764,0.0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.831752035995729,3.210401995568401
1888,Indiana,0,2.833213344056216,2.995732273553991,2.689886230474539,4.701389043728634,4.5685062016165,0,4.21803603456465,-0.03459144476961909,2.4527277514237653,4.704110133842995,4.603168183317418,0.0,1.791759469228055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.819629124598913,5.076436837556009
1889,New Mexico St.,0,1.791759469228055,3.4339872044851463,2.6823904543216326,4.736198448394496,4.60816569496789,0,4.203198967134183,0.04114194333117521,0.0,4.642465970731788,4.674696248636701,0.0,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.893814232247559,3.936897942462782
1890,Arkansas,0,2.5649493574615367,2.9444389791664403,2.6333266549062735,4.7104306966455844,4.58700621536042,0,4.268297869345539,-0.04919024419077178,2.2491843162669305,4.693181063310805,4.612145799724517,0.08617769624105241,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.786010046314638,5.635769767837233
1891,Creighton,0,2.772588722239781,3.044522437723423,2.6152036507358583,4.727387818712341,4.60816569496789,0,4.244200317766478,-0.03459144476961909,2.2049722641270453,4.700480365792417,4.623991940228679,1.814824742159051,2.1972245773362196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.746189736136235,6.092000083350472
1892,Memphis,0,2.70805020110221,3.1354942159291497,2.5478814489493886,4.702296896718814,4.589040804058207,0,4.320151230955794,-0.03252319170556006,1.6882490928583902,4.672828834461906,4.630837932736669,0.009950330853168092,1.791759469228055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.565190712625564,4.852174590969823
1893,Arizona St.,0,1.9459101490553132,3.1780538303479458,2.529720665577793,4.706823839714591,4.597138014290827,0,4.273884476054178,0.04974209189481401,1.8809906029559975,4.684905154006945,4.631812116934513,0.9360933591703348,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.532650957050908,3.4866029358368333
1894,Liberty,0,1.791759469228055,3.4011973816621555,2.5289235352047745,4.719391330078114,4.611152257665639,0,4.147885329150131,0.008959741371471801,0.0,4.639571612705423,4.6709579265260945,0.0,1.3862943611198906,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.505832436557758,2.4839060486740205
1895,Furman,0,2.70805020110221,3.258096538021482,2.5273273656719524,4.699570861409576,4.589040804058207,0,4.213607983048918,0.015873349156290163,0.0,4.665324108807838,4.676560182074764,0.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.7765529014144086,2.975097229261034
1896,Seton Hall,0,2.0794415416798357,3.044522437723423,2.5257286443082556,4.700480365792417,4.590056548178043,0,4.249922794040544,0.02273948696948934,2.255493485460195,4.702296896718814,4.622027303054514,1.5216989981260935,2.1972245773362196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.549593052956189,4.5690000625128535
1897,Toledo,0,2.4849066497880004,3.258096538021482,2.5087859235779435,4.707726774313183,4.600157644164547,0,4.231203744939298,0.04305948946044701,0.5306282510621704,4.662495252607361,4.65586330030361,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1898,Dayton,0,2.5649493574615367,3.091042453358316,2.50715725872282,4.728272383122075,4.623010104116422,0,4.185098925490565,-0.048140375327934984,0.8064758658669485,4.657762636107262,4.645351975620923,0.9122827104766164,2.1972245773362196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.508787548112683,5.635769767837233
1899,Colorado,0,2.6390573296152584,3.1780538303479458,2.463853240590168,4.680277658474897,4.575741375297279,0,4.235554730773624,-0.028399474521698,1.1908875647772805,4.672828834461906,4.651099117876491,0.0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.414632374615663,4.728555960173844
1900,Alabama,0,2.833213344056216,2.9444389791664403,2.457877977400081,4.693181063310805,4.590056548178043,0,4.244200317766478,0.023716526617316065,2.4069451083182885,4.706823839714591,4.611152257665639,1.5871923034867808,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.400509900036895,6.225205992397257
1901,Xavier,0,2.70805020110221,2.995732273553991,2.451005098112319,4.719391330078114,4.620058798481842,0,4.192680462942962,-0.004008021397538822,2.1377104498038118,4.697749367281185,4.626931677769604,0.712949807856125,2.1972245773362196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38540864074876,5.950194458522068
1902,Wichita St.,0,2.4849066497880004,3.1354942159291497,2.4069451083182885,4.678420647727684,4.579852378003801,0,4.238444906195857,0.035367143837291344,1.979621206397625,4.68213122712422,4.622027303054514,1.4036429994545037,2.1972245773362196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.288598948296133,5.4598979633004
1905,Temple,0,1.9459101490553132,3.1780538303479458,2.372111155642656,4.702296896718814,4.61015772749913,0,4.247065649239764,0.0620353909194527,1.713797927758343,4.675628649636653,4.632785353021065,0.0,1.3862943611198906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.288444319017001,2.6976042668813465
1908,Butler,0,2.5649493574615367,2.833213344056216,2.3263016196113617,4.721173861744398,4.635699391022914,0,4.204692619390966,-0.04395188752918283,2.167910189667444,4.696837374513915,4.623010104116422,1.4586150226995167,1.791759469228055,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.168172955219218,4.595772299322124
1909,UC Irvine,0,1.6094379124341003,3.4657359027997265,2.318458442150336,4.685828089005546,4.597138014290827,0,4.194189897191817,0.10436001532424286,0.0,4.639571612705423,4.6709579265260945,0.8109302162163288,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2140658648438167,2.2311547025799614
1912,Vermont,0,1.6094379124341003,3.332204510175204,2.288486168614544,4.695924549256556,4.611152257665639,0,4.197201947661808,0.042101176018635326,0.0,4.622027303054514,4.674696248636701,1.4350845252893227,2.1972245773362196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.028318054573876,3.5362965368969035
1913,Yale,0,1.3862943611198906,3.1354942159291497,2.281361456542419,4.72384171570559,4.642465970731788,0,4.276666119016055,0.04018178963283176,0.0,4.6443908991413725,4.65586330030361,0.0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0876509924917865,2.4839060486740205
1915,Providence,0,2.6390573296152584,2.9444389791664403,2.2669579153508947,4.663439094112067,4.577798989191959,0,4.232656178019613,-0.01816397062767118,1.965712776351493,4.695924549256556,4.638604962074329,0.0,2.1972245773362196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.981015647395867,5.798601625629939
1923,Davidson,0,2.6390573296152584,3.2188758248682006,2.1724764076470255,4.693181063310805,4.619073091157083,0,4.185098925490565,0.05259245011917063,0.506817602368452,4.659658371272161,4.653007515402251,1.1184149159642893,1.791759469228055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.892555175076106,4.728555960173844
1925,UNC Greensboro,0,2.833213344056216,3.4011973816621555,2.1552445050953364,4.676560182074764,4.603168183317418,0,4.231203744939298,0.15443635330441896,-0.4620354595965587,4.670021158307708,4.672828834461906,0.0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.987803304248294,3.9276676827147607
1926,St. John's,0,1.9459101490553132,3.091042453358316,2.152924318439639,4.696837374513915,4.624972813284271,0,4.273884476054178,0.058268908123975824,1.791759469228055,4.681204872264089,4.633757642840004,0.0,1.3862943611198906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9845868425707556,2.6976042668813465
