Year,Team,Index,tournamentSeed,bartTorvik_Rk,bartTorvik_Conf,bartTorvik_G,bartTorvik_Wins_Overall,bartTorvik_AdjOE,bartTorvik_AdjDE,bartTorvik_Barthag,bartTorvik_EFG%,bartTorvik_EFGD%,bartTorvik_TOR,bartTorvik_TORD,bartTorvik_ORB,bartTorvik_DRB,bartTorvik_FTR,bartTorvik_FTRD,bartTorvik_2P%,bartTorvik_2P%D,bartTorvik_3P%,bartTorvik_3P%D,bartTorvik_3PR,bartTorvik_3PRD,bartTorvik_Adj T.,bartTorvik_WAB,kenpom_Rk,kenpom_NetRtg,kenpom_ORtg,kenpom_ORtg_Rank,kenpom_DRtg,kenpom_DRtg_Rank,kenpom_AdjT,kenpom_AdjT_Rank,kenpom_Luck,kenpom_Luck_Rank,kenpom_SOS_NetRtg,kenpom_SOS_NetRtg_Rank,kenpom_SOS_ORtg,kenpom_SOS_ORtg_Rank,kenpom_SOS_DRtg,kenpom_SOS_DRtg_Rank,kenpom_NCSOS_NetRtg,kenpom_NCSOS_NetRtg_Rank,BPI,BPI_Rank,BPI_Off,BPI_Def,masseyComposite_Rank,LRMCB,PowerRank,tournamentOutcome,elite8_flag
2021,Alabama,4,2.0,352.55345911949684,,29,23,110.441,88.34,0.928411,51.3103,45.21,18.8166,21.55,31.172,29.6237,29.5229,32.5193,50.1153,46.558,35.297,28.46,47.116,33.557,75.16,6.35,354.75555555555553,25.09,112.9,332.5833333333333,87.8,361.90804597701145,73.3,353.9724517906336,0.02,229.9490084985836,14.8,331.5543175487465,110.1,329.7174515235457,95.3,323.2156862745098,9.45,292.8268156424581,14.4,354.45245901639345,5.8,8.6,353.88888888888886,6,356.18404907975463,Sweet Sixteen,0
2021,San Diego St.,271,6.0,351.40880503144655,,26,22,111.336,89.37,0.926412,52.762,46.737,16.971,22.521,29.9107,24.443,34.399,32.7198,50.5135,44.613,37.526,32.812,39.5118,45.5337,66.9281,3.12,330.4888888888889,19.88,111.0,316.3333333333333,91.1,343.08045977011494,65.5,57.15702479338843,0.027,247.4787535410765,7.22,260.5793871866295,106.4,267.202216066482,99.2,245.72549019607845,13.66,333.49720670391065,12.2,337.74426229508197,5.3,6.9,320.1851851851852,26,332.7361963190184,R64,0
2021,Loyola Chicago,160,8.0,350.2641509433962,,26,22,109.057,88.22,0.918713,56.39,46.737,18.515,21.647,26.023,21.03,30.7189,22.47,58.04,45.529,35.776,32.5101,37.0186,34.48,64.8333,1.833,353.6,24.32,111.3,320.6666666666667,87.0,362.95402298850576,63.7,22.060606060606062,-0.024,124.77053824362606,6.27,251.4540389972145,105.6,254.09418282548475,99.4,239.6078431372549,4.81,223.68715083798884,13.2,347.2918032786885,5.6,7.7,303.33333333333337,10,343.90184049079755,Sweet Sixteen,0
2021,Connecticut,62,7.0,349.1194968553459,,22,15,113.918,92.326,0.918614,49.5193,46.227,17.596,19.6123,36.86,29.8246,29.6226,36.9292,49.0202,45.631,33.6176,31.659,33.327,33.042,66.6292,2.031,340.8888888888889,20.61,113.1,335.83333333333337,92.5,334.71264367816093,65.5,55.15151515151515,-0.068,45.37110481586402,12.99,307.22005571030644,108.2,295.43490304709144,95.2,331.37254901960785,-1.27,120.99441340782124,12.5,340.13114754098365,6.4,6.1,339.28395061728395,27,341.6687116564417,R64,0
2021,Wisconsin,374,9.0,347.9748427672956,,29,17,111.534,90.313,0.918215,49.4198,47.971,13.52,17.8237,23.7283,25.17,26.9289,28.51,46.3292,47.177,36.065,33.013,40.882,34.271,65.9313,2.13,348.9777777777778,22.4,113.0,333.66666666666663,90.6,349.35632183908046,64.6,36.09917355371901,-0.052,67.02549575070822,18.13,358.93036211699166,112.1,357.9501385041551,93.9,356.8627450980392,1.24,162.68156424581005,13.2,346.0983606557377,6.0,7.2,355.01234567901236,19,334.96932515337426,R32,0
2021,Tennessee,308,5.0,346.8301886792453,,26,18,108.56,88.23,0.914716,50.1168,45.924,18.2129,22.914,31.466,28.6201,35.18,31.1162,49.8166,44.815,33.8161,31.869,34.3249,38.1204,67.8242,2.328,332.8,19.95,108.0,273.0,88.1,359.81609195402297,67.1,132.36363636363637,-0.013,143.3314447592068,13.11,308.2339832869081,108.9,304.5096952908587,95.8,310.9803921568627,-0.34,140.31284916201116,13.3,348.48524590163936,5.0,8.3,358.38271604938274,24,336.0858895705521,R64,0
2021,Texas,312,3.0,345.685534591195,,26,19,113.52,92.83,0.910817,52.958,46.737,20.2237,17.8237,31.368,26.9136,34.0108,36.7291,52.47,45.835,35.776,32.389,41.956,33.453,70.0136,4.114,335.1111111111111,20.31,113.1,334.75,92.8,332.62068965517244,68.6,218.6005509641873,-0.004,169.11048158640227,14.52,326.48467966573816,109.2,310.5595567867036,94.7,341.5686274509804,8.2,278.5921787709497,12.4,338.93770491803275,6.7,5.7,356.1358024691358,15,346.13496932515335,R64,0
2021,Virginia,356,4.0,344.54088050314465,,24,18,114.914,93.941,0.910418,56.111,47.971,15.413,15.2333,23.1298,22.615,22.0342,24.626,55.32,46.145,38.116,34.0181,42.354,37.2168,60.9347,3.518,343.2,21.42,114.7,346.66666666666663,93.3,327.39080459770116,59.9,7.019283746556474,0.025,243.35410764872523,12.05,295.05292479108635,109.8,324.67590027700834,97.8,267.1372549019608,0.24,150.48044692737432,13.9,350.872131147541,8.0,5.8,351.641975308642,32,329.3865030674847,R64,0
2021,Texas Tech,317,6.0,343.39622641509436,,27,17,111.533,91.42,0.907619,49.7185,47.869,16.341,23.89,33.828,30.0253,39.319,36.5286,48.7217,44.815,34.6123,35.0237,31.4302,38.6224,66.6292,0.944,345.5111111111111,21.81,112.7,330.4166666666667,90.9,346.21839080459773,65.1,48.13223140495868,-0.099,14.436260623229462,12.84,305.19220055710304,108.5,297.4515235457064,95.7,313.0196078431373,-4.88,77.27374301675978,14.4,355.64590163934423,6.5,7.9,343.77777777777777,17,338.319018404908,R32,0
2021,Villanova,355,5.0,342.251572327044,,22,16,118.55,97.291,0.90762,52.86,51.8245,13.52,19.0147,27.9168,24.857,30.0212,25.842,52.862,51.0227,35.297,35.4254,44.63,40.6278,65.9313,3.121,351.2888888888889,23.02,119.0,358.58333333333337,96.0,296.01149425287355,64.2,28.077134986225897,-0.007,158.79886685552407,13.66,317.3593314763231,109.3,313.584487534626,95.7,314.03921568627453,8.12,274.5251396648045,15.1,356.83934426229507,10.9,4.2,357.2592592592593,21,349.4846625766871,Sweet Sixteen,0
2021,Creighton,65,5.0,341.1069182389937,,28,20,114.216,94.144,0.903321,55.715,46.942,15.826,17.8237,24.825,28.2185,26.9289,25.741,56.312,46.145,36.747,32.182,44.333,39.0234,70.0136,3.219,339.73333333333335,20.59,113.4,338.0,92.8,331.5747126436782,68.7,220.60606060606065,0.017,223.76203966005664,13.19,309.2479108635098,108.8,301.48476454293626,95.6,315.05882352941177,-0.73,131.16201117318434,13.1,344.9049180327869,8.0,5.0,347.14814814814815,12,347.2515337423313,Sweet Sixteen,0
2021,West Virginia,365,3.0,339.9622641509434,,27,18,115.012,94.958,0.900722,48.7227,50.2175,17.074,20.771,35.613,31.3283,39.417,28.51,46.4289,51.324,35.776,32.389,33.1277,37.3172,70.511,3.022,338.5777777777778,20.51,116.8,352.0833333333333,96.3,291.82758620689657,69.2,242.66666666666663,-0.056,61.86968838526912,15.18,333.5821727019499,109.6,319.63434903047096,94.4,344.62745098039215,13.77,335.53072625698326,12.0,336.5508196721312,8.1,3.9,341.53086419753083,14,351.7177914110429,R32,0
2021,Arkansas,13,3.0,337.67295597484275,,28,22,110.043,91.318,0.895724,51.595,47.661,17.494,20.386,31.762,26.2105,32.7145,29.3115,51.984,46.972,33.9156,32.6107,35.8218,37.6181,74.016,4.612,344.35555555555555,21.56,111.1,318.5,89.6,354.58620689655174,72.6,345.9504132231405,0.064,312.4419263456091,12.69,301.1364902506964,109.4,315.601108033241,96.7,290.5882352941177,-4.09,88.45810055865921,13.5,349.6786885245902,6.4,7.1,321.30864197530866,18,337.20245398773005,Elite Eight,1
2021,Kansas,138,3.0,336.52830188679246,,27,19,108.759,90.211,0.894825,49.7185,47.043,17.7107,20.099,31.27,26.9136,30.5196,26.553,49.3188,45.94,33.7171,32.5101,36.0215,37.518,69.2173,4.313,333.9555555555555,19.98,110.1,306.5833333333333,90.2,352.4942528735632,68.2,190.5234159779614,0.07,319.6600566572238,15.83,340.67966573816153,110.7,339.8005540166205,94.8,335.45098039215685,10.43,304.0111731843575,12.0,335.35737704918034,5.3,6.7,349.3950617283951,13,350.60122699386505,R32,0
2021,BYU,19,6.0,335.3836477987421,,25,19,111.53,92.629,0.894026,55.02,46.635,19.0175,16.0319,28.6148,23.321,27.8269,29.4121,54.526,45.529,37.334,32.493,38.8143,34.895,69.118,3.517,342.0444444444444,21.12,113.7,340.1666666666667,92.5,333.66666666666663,67.6,158.435261707989,0.037,271.1954674220963,12.31,299.10863509749305,109.1,307.5346260387812,96.8,287.52941176470586,10.05,298.92737430167597,11.1,327.00327868852463,6.6,4.5,328.04938271604937,28,339.43558282208585,R64,0
2021,Purdue,248,4.0,334.23899371069183,,27,18,111.531,93.033,0.889927,51.497,48.6108,18.7162,16.9283,32.247,24.134,32.2157,30.3148,52.178,49.7163,33.518,31.555,37.5171,45.7338,67.5258,3.716,336.2666666666667,20.33,113.3,336.9166666666667,92.9,329.48275862068965,66.1,86.23691460055096,0.01,212.41926345609065,16.61,347.7771587743733,111.2,348.8753462603878,94.6,342.5882352941176,5.71,240.97206703910615,11.6,332.97049180327866,6.2,5.4,329.17283950617286,20,342.7852760736196,R64,0
2021,St. Bonaventure,294,9.0,333.09433962264154,,19,15,109.45,91.823,0.882528,50.713,45.412,17.074,19.8108,33.73,29.1219,27.6278,27.88,49.9161,45.225,35.0105,30.528,31.9295,43.7325,65.5322,1.437,328.1777777777778,19.04,110.0,305.5,91.0,344.1264367816092,64.8,44.121212121212125,0.016,220.6685552407932,8.53,265.6490250696379,106.6,272.24376731301936,98.0,260.0,2.44,182.0,11.3,330.58360655737704,5.2,6.2,301.08641975308643,37,345.0184049079754,R64,0
2021,LSU,144,8.0,331.9496855345912,,26,18,118.56,99.5133,0.881029,53.152,48.494,16.45,18.6179,31.466,32.5319,34.784,30.2145,53.546,51.2236,34.9109,29.918,37.1182,44.2328,71.77,2.525,337.4222222222222,20.35,120.1,359.6666666666667,99.8,235.3448275862069,70.6,294.8099173553719,-0.007,157.76770538243625,14.77,329.52646239554315,108.7,298.4598337950139,93.9,357.88235294117646,1.13,159.6312849162011,12.6,341.32459016393443,11.2,1.4,344.9012345679012,25,327.15337423312883,R32,0
2021,UCLA,331,11.0,330.8050314465409,,26,17,114.215,96.276,0.87873,52.082,50.7196,16.76,17.625,30.881,24.236,32.615,28.088,50.6129,49.4155,36.747,35.124,31.73,39.0234,65.5322,2.624,350.1333333333333,22.43,116.9,353.1666666666667,94.5,316.9310344827586,63.8,23.0633608815427,0.028,251.60339943342777,17.38,353.86072423398326,111.3,350.8919667590028,93.9,358.90196078431376,9.87,297.9106145251397,11.4,331.7770491803279,8.1,3.3,334.7901234567901,47,321.57055214723925,Final Four,1
2021,Oregon,234,7.0,329.66037735849056,,26,20,114.117,96.174,0.877931,54.431,50.1173,16.863,20.386,28.3156,27.2143,26.8295,27.16,52.957,49.9172,37.919,33.6157,38.0162,39.2241,68.1225,4.811,346.66666666666663,21.85,117.2,354.25,95.4,307.51724137931035,67.2,138.3801652892562,0.049,290.78753541076486,15.2,334.59610027855155,110.6,338.79224376731304,95.4,321.1764705882353,3.72,202.33519553072628,11.2,329.3901639344262,8.2,3.0,340.40740740740745,30,331.6196319018405,Sweet Sixteen,0
2021,Florida,91,7.0,328.5157232704403,,23,14,110.44,93.435,0.872432,52.568,47.556,20.7263,20.676,30.881,31.6295,33.8116,34.8255,51.984,48.4123,35.776,30.631,33.8261,35.3104,69.5156,1.241,317.77777777777777,16.95,111.0,317.4166666666667,94.1,322.1609195402299,68.3,197.54269972451792,-0.004,171.17280453257789,14.72,328.5125348189415,109.9,328.7091412742382,95.2,329.3333333333333,8.88,287.74301675977654,10.3,322.2295081967213,5.8,4.5,311.1975308641975,50,320.4539877300614,R32,0
2021,Oklahoma St.,231,4.0,327.37106918238993,,28,20,109.155,92.327,0.871933,52.275,47.249,21.4291,19.3137,31.957,30.226,36.458,30.5153,52.957,46.972,33.8161,31.766,31.9295,37.4178,72.737,4.81,327.02222222222224,18.95,109.6,300.0833333333333,90.7,347.2643678160919,72.4,340.9366391184573,0.038,272.22662889518415,15.52,337.63788300835654,111.1,346.85872576177286,95.6,317.0980392156863,5.81,241.98882681564243,10.2,321.0360655737705,3.9,6.3,324.679012345679,23,348.3680981595092,R32,0
2021,Georgia Tech,107,9.0,325.0817610062893,,25,17,112.724,95.666,0.869235,53.94,52.2262,15.929,22.815,24.825,29.9249,29.024,28.911,54.824,50.7214,34.9109,36.7308,37.0186,34.69,68.6207,1.832,322.4,17.5,113.7,341.25,96.2,293.91954022988506,67.3,141.38842975206612,-0.005,166.0169971671388,12.7,303.1643454038997,108.7,299.4681440443213,96.0,305.88235294117646,-0.96,128.11173184357543,9.9,319.84262295081965,6.4,3.5,290.9753086419753,41,326.03680981595096,R64,0
2021,North Carolina,211,8.0,323.937106918239,,28,18,107.966,91.924,0.863636,48.5243,48.7114,20.6257,19.3137,41.31,26.311,34.982,27.16,48.9207,46.868,31.7268,34.4211,28.2333,38.2209,72.834,2.426,325.8666666666667,18.62,110.3,308.75,91.7,336.8045977011494,71.5,321.88429752066116,-0.005,164.985835694051,14.79,330.54038997214485,110.9,343.8337950138504,96.1,301.80392156862746,8.2,276.5586592178771,11.7,334.1639344262295,5.1,6.6,313.44444444444446,22,330.50306748466255,R64,0
2021,Missouri,187,9.0,322.79245283018867,,25,16,110.738,94.349,0.863537,50.9124,48.5103,18.9168,18.4195,28.6148,29.2224,37.537,36.4284,52.668,48.3116,32.0253,32.7114,37.5171,33.042,69.5156,2.129,310.84444444444443,15.14,110.6,312.0,95.5,305.4252873563218,68.4,201.5537190082645,0.07,320.6912181303116,15.85,341.69359331476323,110.2,331.73407202216066,94.4,347.6862745098039,11.39,314.1787709497207,9.0,307.90819672131147,4.8,4.2,338.1604938271605,49,317.1042944785276,R64,0
2021,Oklahoma,230,8.0,320.50314465408803,,25,15,111.137,94.754,0.862639,50.8125,48.9124,15.826,18.717,27.3184,27.5157,29.1237,22.812,50.8122,46.351,33.8161,35.4254,39.0134,38.1204,68.5208,0.2849,320.0888888888889,17.06,112.1,327.1666666666667,95.1,311.7011494252874,67.1,136.37465564738292,-0.025,119.61473087818698,14.29,321.4150417827298,109.5,317.61772853185596,95.2,330.3529411764706,1.93,169.79888268156424,11.0,325.80983606557373,6.4,4.6,322.4320987654321,29,333.85276073619633,R32,0
2021,Utah St.,347,11.0,319.35849056603774,,27,19,104.412,89.05,0.86114,49.818,45.616,19.721,19.7114,35.316,21.35,29.4231,26.147,49.6177,42.94,33.6176,33.013,32.5288,40.2269,69.9141,-1.167,312.0,15.34,104.8,228.58333333333337,89.5,356.67816091954023,68.6,215.5922865013774,-0.037,94.86685552407933,5.64,243.3426183844011,105.4,246.02770083102493,99.7,232.4705882352941,8.2,277.5754189944134,8.5,299.55409836065576,1.7,6.7,314.5679012345679,40,310.4049079754601,R64,0
2021,VCU,350,10.0,318.21383647798746,,25,19,104.2123,89.16,0.858641,51.1118,45.822,21.0277,24.07,29.0133,31.4288,33.9113,35.627,52.083,46.249,32.921,30.121,35.0238,35.3104,70.996,1.536,309.68888888888887,15.04,105.2,232.91666666666663,90.2,350.4022988505747,69.6,257.70798898071627,0.035,265.0084985835694,8.57,266.66295264623955,106.5,271.2354570637119,98.0,264.078431372549,5.66,238.9385474860335,8.2,294.78032786885245,0.8,7.4,305.58024691358025,36,323.8036809815951,R64,0
2021,Maryland,168,10.0,317.0691823899371,,28,15,110.142,94.246,0.857242,52.665,48.5103,16.863,16.9283,20.9327,24.857,32.615,25.639,52.862,46.453,34.9109,34.3204,43.045,41.8303,66.33,0.0653,324.7111111111111,17.63,111.8,325.0,94.1,321.11494252873564,64.7,43.11845730027548,-0.024,123.73937677053824,17.1,351.8328690807799,110.2,330.72576177285316,93.1,362.9803921568627,-1.11,125.06145251396649,9.7,318.64918032786886,6.0,3.8,312.320987654321,34,322.6871165644172,R32,0
2021,Clemson,55,7.0,314.7798742138365,,23,16,105.211,90.514,0.848444,50.415,48.812,19.5195,21.647,26.6201,26.5119,23.6336,29.6129,49.2193,47.486,34.6123,33.8168,43.938,40.4272,65.4327,2.923,313.15555555555557,15.48,106.4,249.16666666666663,90.9,345.17241379310343,64.0,27.074380165289256,0.1,346.4702549575071,14.39,323.44289693593316,109.7,321.6509695290859,95.3,326.2745098039216,11.6,318.24581005586595,9.5,313.8754098360656,2.3,7.3,337.03703703703707,65,318.2208588957055,R64,0
2021,Rutgers,258,10.0,311.34591194968556,,26,15,106.687,91.925,0.846047,50.2167,47.765,16.45,18.9155,27.4181,29.3227,27.7276,33.2209,51.984,47.486,31.129,32.182,32.7285,35.6113,68.7203,1.835,321.2444444444444,17.48,108.1,276.25,90.6,348.3103448275862,67.4,150.41322314049586,0.027,248.50991501416428,17.99,357.91643454038996,112.4,361.98337950138506,94.4,345.6470588235294,-5.69,66.08938547486034,9.6,316.2622950819672,3.2,6.4,319.0617283950617,45,324.920245398773,R32,0
2021,Syracuse,303,11.0,309.0566037735849,,25,16,112.226,97.393,0.838149,50.713,48.5103,16.033,20.865,30.397,33.8339,28.4255,25.136,50.8122,49.2148,33.8161,31.766,39.2129,43.9326,70.113,0.546,316.6222222222222,16.75,113.7,339.0833333333333,96.9,284.5057471264368,68.6,213.58677685950417,0.029,252.6345609065156,12.94,306.20612813370474,109.4,316.60941828254846,96.5,297.7254901960784,2.09,173.8659217877095,10.9,324.61639344262295,6.8,4.2,298.8395061728395,62,297.00613496932516,Sweet Sixteen,0
2021,Virginia Tech,357,10.0,306.7672955974843,,21,15,108.858,94.552,0.834451,52.568,48.494,17.388,17.625,28.4155,24.338,33.2126,30.9159,51.793,47.695,35.776,33.013,41.078,39.3244,67.426,0.945,305.06666666666666,14.44,109.7,301.16666666666663,95.3,309.60919540229884,65.7,66.18181818181819,0.043,280.47592067988666,9.69,278.83008356545963,107.9,292.409972299169,98.2,256.94117647058823,0.63,154.54748603351956,9.6,315.0688524590164,5.1,4.5,326.9259259259259,83,311.52147239263803,R64,0
2021,Colgate,58,14.0,303.33333333333337,,14,13,111.532,97.088,0.832154,56.56,45.311,13.95,16.53,28.6148,24.652,31.5172,25.032,55.913,48.7133,38.513,26.41,35.7221,37.1165,73.13,0.2948,262.31111111111113,9.25,110.3,307.6666666666667,101.0,210.24137931034485,72.2,338.93112947658403,0.048,288.7252124645892,-5.8,55.76601671309192,99.6,80.66481994459834,105.4,42.8235294117647,-99.0,28.46927374301676,8.5,303.13442622950816,6.9,1.6,297.71604938271605,16,361.7668711656442,R64,0
2021,Georgetown,103,12.0,301.04402515723274,,25,13,107.279,93.74,0.824156,49.6191,48.077,21.7307,16.2313,32.445,27.3148,30.3203,25.944,46.1295,47.486,36.651,32.6107,38.8143,39.7257,70.6104,-1.166,292.35555555555555,12.91,107.9,270.8333333333333,95.0,313.7931034482758,69.7,263.7245179063361,0.008,206.23229461756375,14.96,332.5682451253482,110.6,337.78393351800554,95.6,316.078431372549,4.64,220.6368715083799,7.1,280.4590163934426,3.1,4.0,206.71604938271605,71,302.58895705521473,R64,0
2021,UC Santa Barbara,329,12.0,289.5974842767296,,24,20,108.162,96.277,0.792166,53.055,47.765,16.552,20.865,28.2161,24.547,35.573,28.088,53.448,46.66,34.8114,33.4147,33.8261,30.915,66.6292,0.1252,298.1333333333333,13.63,109.9,304.4166666666667,96.2,292.8735632183908,65.6,63.17355371900827,0.03,253.66572237960335,1.8,194.6740947075209,102.8,176.45429362880887,101.0,217.1764705882353,4.03,211.4860335195531,8.1,293.5868852459016,5.2,2.9,231.43209876543213,68,286.95705521472394,R64,0
2021,Michigan St.,180,11.0,288.4528301886793,,27,15,105.4102,94.145,0.786967,47.9266,47.869,18.9168,15.4328,30.493,26.1101,31.4176,37.1294,47.8251,48.1109,32.0253,31.555,34.1253,34.068,69.6152,1.242,291.2,12.9,107.1,258.9166666666667,94.2,317.9770114942529,68.3,200.55096418732785,0.09,342.34560906515577,17.72,354.87465181058496,112.5,362.99168975069256,94.8,338.5098039215686,-1.03,127.09497206703912,7.1,281.65245901639344,3.1,4.0,306.7037037037037,70,299.239263803681,R68,0
2021,Drake,74,11.0,287.30817610062894,,27,23,112.227,100.2147,0.785168,54.53,48.494,15.21,18.8161,31.664,24.963,25.232,29.7133,54.428,49.7163,36.651,30.835,31.3304,35.912,67.6253,1.834,301.6,14.27,112.5,329.3333333333333,98.2,259.4022988505747,66.3,93.25619834710744,0.102,347.5014164305949,3.98,226.10584958217268,104.1,208.72022160664815,100.1,225.33333333333337,-8.21,50.83798882681564,7.3,286.42622950819674,5.7,1.6,331.41975308641975,39,290.30674846625766,R64,0
2021,Wichita St.,370,11.0,280.44025157232704,,19,14,109.451,98.0105,0.778974,47.6278,47.148,15.929,18.1212,29.811,33.4333,38.23,29.7133,44.7322,47.695,34.5134,30.835,41.174,38.2209,68.4212,1.339,286.5777777777778,12.3,109.5,299.0,97.2,277.18390804597703,67.0,130.35812672176309,0.089,341.314447592068,10.47,282.8857938718663,106.4,268.2105263157895,96.0,306.9019607843137,13.71,334.5139664804469,5.0,248.23606557377047,1.7,3.3,310.0740740740741,105,295.88957055214723,R68,0
2021,Oregon St.,235,12.0,275.86163522012583,,28,16,109.154,98.4113,0.766778,48.7227,50.4186,17.28,18.5189,29.811,29.423,34.0108,38.2303,46.9275,52.5268,34.6123,31.453,35.5226,37.7184,66.1307,0.3847,315.4666666666667,16.4,112.1,326.08333333333337,95.7,302.28735632183907,65.5,58.15977961432507,0.072,323.7847025495751,16.72,348.7910863509749,111.2,349.8836565096953,94.5,343.6078431372549,-4.52,82.35754189944134,7.5,290.00655737704915,5.3,2.3,187.6172839506173,77,276.9079754601227,Elite Eight,1
2021,Ohio,228,13.0,274.7169811320755,,22,15,111.829,101.0168,0.763779,55.813,51.1215,17.074,20.099,28.7145,27.4153,29.6226,30.2145,56.411,51.6248,36.651,33.7164,38.715,40.0264,70.3119,-2.08,271.55555555555554,10.47,111.4,321.75,100.9,213.37931034482756,69.2,241.66391184573004,0.031,257.79036827195466,5.23,237.2590529247911,106.1,265.18559556786704,100.9,220.23529411764704,1.2,161.66480446927375,5.1,253.00983606557375,4.9,0.2,212.33333333333337,84,278.02453987730064,R32,0
2021,North Texas,217,13.0,271.2830188679245,,25,16,103.7129,94.043,0.755182,54.039,45.72,20.4249,21.454,27.9168,26.9136,27.2281,31.7175,52.957,44.815,37.334,31.659,37.2179,34.271,64.2339,-2.49,281.9555555555556,11.76,106.7,255.66666666666663,95.0,314.8390804597701,62.7,14.038567493112948,-0.018,136.11331444759207,6.35,254.4958217270195,105.0,237.96121883656508,98.6,251.84313725490196,6.16,250.12290502793297,7.2,282.8459016393443,3.6,3.5,237.0493827160494,60,282.49079754601223,R32,0
2021,Winthrop,373,12.0,265.55974842767296,,24,23,104.8112,96.072,0.732687,53.055,49.013,19.5195,22.521,35.613,22.211,35.77,33.823,53.052,49.2148,35.394,32.493,39.3124,36.4138,74.711,1.043,248.44444444444449,8.48,105.0,230.75,96.5,290.78160919540227,73.1,350.9641873278237,0.036,266.0396600566572,-5.62,58.807799442896936,99.6,81.67313019390582,105.2,47.92156862745098,4.18,213.51955307262568,5.8,263.7508196721311,2.5,3.3,292.0987654320988,43,305.93865030674846,R64,0
2021,Abilene Christian,1,14.0,263.2704402515723,,23,19,100.9176,92.628,0.729289,52.958,45.412,19.419,26.71,30.687,27.917,34.0108,42.5333,50.8122,46.351,37.721,29.112,36.5197,34.068,70.899,-1.164,268.0888888888889,10.11,101.7,165.75,91.6,337.85057471264366,69.3,249.68595041322317,0.009,210.356940509915,-5.43,62.863509749303624,99.4,75.62326869806094,104.8,59.13725490196079,4.93,225.72067039106145,5.8,262.55737704918033,-0.7,6.5,253.90123456790124,54,293.65644171779144,R32,0
2021,Grand Canyon,110,15.0,260.9811320754717,,20,14,103.6131,95.565,0.717691,52.86,44.76,20.4249,16.53,33.035,22.817,34.591,29.4121,55.418,44.815,32.2245,29.716,36.2208,39.3244,66.2304,-2.9101,246.13333333333335,8.32,105.4,234.00000000000003,97.1,280.32183908045977,64.9,45.12396694214876,-0.061,56.713881019830026,-1.44,151.07520891364902,102.0,152.25484764542935,103.5,122.3529411764706,2.54,185.0502793296089,6.4,273.2983606557377,3.6,2.8,216.82716049382717,127,247.8773006134969,R64,0
2021,Eastern Washington,84,14.0,258.69182389937106,,22,15,107.965,99.7136,0.714893,54.138,47.556,16.552,16.53,23.9277,25.681,30.42,27.776,54.232,47.695,35.972,31.659,39.6113,35.4108,73.13,-3.111,243.8222222222222,8.19,109.5,297.9166666666667,101.3,201.8735632183908,72.2,337.9283746556474,-0.085,31.966005665722378,-0.43,167.29805013927577,102.0,151.24653739612188,102.4,166.19607843137254,21.28,359.9329608938547,4.0,239.88196721311476,4.1,-0.0,213.4567901234568,88,257.9263803680982,R64,0
2021,Liberty,150,13.0,257.5471698113207,,24,19,109.153,100.8164,0.713594,57.44,48.077,15.618,17.3266,23.1298,22.414,25.5314,29.6129,56.89,47.8103,38.89,32.285,47.515,36.1128,64.4337,-1.776,251.9111111111111,8.6,109.8,302.25,101.2,205.01149425287355,63.1,17.046831955922865,-0.023,126.83286118980168,-4.82,74.01671309192201,99.5,79.65650969529085,104.3,87.68627450980392,1.58,166.74860335195532,6.4,274.4918032786885,4.7,1.7,251.6543209876543,82,254.5766871165644,R64,0
2021,UNC Greensboro,336,13.0,228.9308176100629,,29,21,101.6159,97.497,0.6196119,48.2254,48.185,15.618,21.058,32.445,25.991,23.8332,36.4284,50.3144,48.3116,30.0312,31.975,38.9138,42.1307,69.2173,-3.4116,240.35555555555555,7.79,103.6,206.91666666666663,95.8,300.1954022988506,68.0,181.4986225895317,0.003,193.8583569405099,1.48,191.6323119777159,103.8,200.65373961218836,102.3,171.2941176470588,-2.78,103.7094972067039,5.4,258.97704918032787,1.1,4.3,225.8148148148148,55,271.32515337423314,R64,0
2021,Drexel,75,16.0,216.33962264150944,,19,12,106.292,103.6218,0.569713,54.334,49.6146,19.6204,16.4303,29.4118,24.338,28.5252,27.265,53.546,50.4199,37.236,32.182,35.7221,34.48,65.3328,-4.5143,182.57777777777775,0.67,106.5,252.41666666666663,105.8,105.64367816091956,63.9,24.06611570247934,0.007,202.10764872521247,-2.28,134.8523676880223,101.2,134.10526315789474,103.5,119.29411764705884,-5.75,65.07262569832402,0.9,188.5639344262295,2.4,-1.5,159.53086419753086,149,200.98159509202455,R64,0
2021,Morehead St.,192,14.0,206.0377358490566,,28,21,98.1233,96.173,0.5591139,51.986,47.043,22.9332,18.022,31.368,24.963,36.848,23.113,51.89,47.695,34.7119,30.733,34.5247,41.4299,66.5298,-1.978,210.3111111111111,3.19,100.6,143.0,97.4,273.0,65.2,50.137741046831955,0.146,360.90651558073654,-1.1,158.1727019498607,102.1,154.27146814404432,103.2,132.54901960784312,16.21,348.7486033519553,0.3,177.82295081967212,-1.7,2.1,158.4074074074074,106,208.79754601226995,R64,0
