,Elite 8,Seed,Win,AdjOE,AdjOD,AdjDE,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,Adj T.,bluePower,Conf_A10,Conf_ACC,Conf_AE,Conf_ASun,Conf_Amer,Conf_B10,Conf_B12,Conf_BE,Conf_BSky,Conf_BSth,Conf_BW,Conf_CAA,Conf_CUSA,Conf_Horz,Conf_Ivy,Conf_MAAC,Conf_MAC,Conf_MEAC,Conf_MVC,Conf_MWC,Conf_NEC,Conf_OVC,Conf_Pat,Conf_SB,Conf_SC,Conf_SEC,Conf_SWAC,Conf_Slnd,Conf_Sum,Conf_WAC,Conf_WCC,bluePower_Barthag,bluePower_Seed,Team,RF_Prob,predict_E8_RF,KNN_Prob,predict_E8_KNN,XGB_Prob,predict_E8_XGB
147,0,1.9459101490553132,2.995732273553991,4.750135956238277,0,4.541164856012179,0.6516478733819163,3.9982007016691985,3.7864597824528,2.8791984572980396,2.72785282839839,3.3463891451671604,3.414442608412176,3.7013019741124937,3.5610460826040513,3.9415818076696905,3.777348102101545,3.683866912290392,3.407841924380824,3.66612246699132,3.449987545831587,4.242764567340374,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.903375772305119,2.6976042668813465,Vanderbilt,0.13816319886407932,0,0.0,0,0.037630983,0
148,0,1.9459101490553132,3.1780538303479458,4.722953221644475,0,4.514150787600923,0.6516478733819163,3.92395157629342,3.817712325956905,2.760009940032921,3.186352633162641,3.493472657771326,3.202746442938317,3.658420246629228,3.8372994592322094,3.927896354584436,3.756538102587751,3.5234150143864045,3.517497837358316,3.676300671907076,3.6402142821326553,4.216562194946349,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4318167231636274,4.27560160479232,Wichita St.,0.2220415085537324,0,0.0,0,0.07500431,0
149,0,2.6390573296152584,3.1780538303479458,4.808111029984782,0,4.600157644164547,0.651439377160155,4.001863709427935,3.919991175077323,2.72785282839839,2.928523523860541,3.5553480614894135,3.56953269648137,3.7184382563554808,3.2733640101522705,3.945457781514384,3.910021002757473,3.681351187693145,3.5524868292083815,3.716008121502189,3.4011973816621555,4.2456340097683265,2.1972245773362196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4313586101408915,5.798601625629939,Duke,0.4254042402545561,0,0.0,0,0.15004383,0
150,0,2.70805020110221,3.295836866004329,4.742320024135325,0,4.534747721691546,0.6510744041380375,3.958906591326997,3.873282177111715,2.9014215940827497,3.086486636822455,3.58351893845611,3.4339872044851463,3.6506582412937383,3.5085558999826545,3.945457781514384,3.8416005411316,3.58351893845611,3.5234150143864045,3.6375861597263857,3.7013019741124937,4.235554730773624,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1665687287863422,4.852174590969823,Texas A&M,0.16008526706348522,0,0.0,0,0.051568124,0
151,0,2.5649493574615367,3.258096538021482,4.796616650559047,0,4.59511985013459,0.6479928985528356,4.087655574071304,3.9219733362813143,3.0349529867072724,2.990719731730447,3.655839600035736,3.391147045808654,3.535145354171894,3.4111477125153233,4.044804116661965,3.906004933102583,3.7495040759303713,3.563882963939251,3.735285826928092,3.4781584227982836,4.252771798816619,1.791759469228055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1610474119745775,4.595772299322124,Indiana,0.08595938054329069,0,0.0,0,0.037419293,0
152,0,2.3978952727983707,3.091042453358316,4.762173934797756,0,4.562262684976814,0.6476789925127985,3.966511190712216,3.879499813722586,2.772588722239781,2.990719731730447,3.505557396986398,3.4781584227982836,3.5380565643793527,3.265759410767051,3.906004933102583,3.8918202981106265,3.6686767467964168,3.4657359027997265,3.586292865338835,3.681351187693145,4.2626798770413155,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4230962005734822,5.268714427270919,Iowa,0.03965871031924767,0,0.0,0,0.083887056,0
153,0,2.6390573296152584,3.091042453358316,4.799090878625398,0,4.604169685654508,0.6450592697528901,4.056988775678332,3.9219733362813143,2.833213344056216,2.89591193827178,3.342861804649192,3.456316680883235,3.277144732992177,3.2268439945173775,4.055257173514054,3.912023005428146,3.6635616461296463,3.543853682063679,3.58351893845611,3.6027767550605247,4.294560608892605,2.1972245773362196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4173400813396044,5.798601625629939,Iowa St.,0.06867852415112968,0,0.0,0,0.05612542,0
154,0,2.4849066497880004,3.258096538021482,4.765586907393996,1,4.571613402459248,0.644114486982634,4.00369019395397,3.856510295497887,2.9391619220655967,2.8449093838194073,3.586292865338835,3.254242968705492,3.8088822465086327,3.407841924380824,3.975936331171799,3.8394523125933104,3.6712245188752153,3.4995332823830174,3.407841924380824,3.471966452550362,4.249922794040544,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.415264181416554,5.4598979633004,Arizona,0.1276731176956817,0,0.0,0,0.05386161,0
155,1,2.833213344056216,3.332204510175204,4.776599301615622,0,4.583946549536464,0.6438518888350678,3.975936331171799,3.912023005428146,2.8507065015037334,3.0726933146901194,3.572345637857985,3.475067230228611,3.7184382563554808,3.505557396986398,3.9740583963475986,3.8543938925915096,3.586292865338835,3.6216707044204863,3.5524868292083815,3.5496173867804286,4.249922794040544,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4146871943127586,6.225205992397257,Oregon,0.15424338555601982,0,0.0,0,0.09729882,0
156,0,1.9459101490553132,3.258096538021482,4.770684624465665,0,4.577798989191959,0.6434841355408446,4.030694535145645,3.8308129500026022,2.862200880929469,2.766319109226186,3.493472657771326,3.292126286607793,3.6082115510464816,3.3775875160230218,4.018183201256536,3.8264651170664994,3.653252276470785,3.4436180975461075,3.6082115510464816,3.529297384289471,4.237000862623624,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4138791577362948,4.27560160479232,Gonzaga,0.0840086643836905,0,0.0,0,0.0680483,0
157,0,2.6390573296152584,3.1780538303479458,4.7318028369214575,0,4.543294782270004,0.6413274318301488,3.979681653901961,3.80666248977032,2.917770732084279,2.714694743820879,3.5085558999826545,3.2846635654062037,3.751854253275325,3.6428355156125294,3.951243718581427,3.735285826928092,3.634951112088381,3.586292865338835,3.5467396869528134,3.3141860046725258,4.2456340097683265,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704570197668561,2.8993008128149693,California,0.14605582129963263,0,0.0,0,0.046005916,0
158,0,2.4849066497880004,3.258096538021482,4.719391330078114,0,4.537961436294641,0.6376344706296865,3.9357395320454622,3.835141961092188,3.0204248861443626,3.005682604407159,3.58351893845611,3.456316680883235,3.728100167267218,3.5467396869528134,3.914021008090819,3.813307032488989,3.591817741270805,3.484312288372662,3.4210000089583352,3.529297384289471,4.26689632742025,2.1972245773362196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.401026130224317,5.4598979633004,Seton Hall,0.2346072767866142,0,0.1246282982629535,0,0.052609056,0
159,0,2.5649493574615367,3.218875824868201,4.754451888703846,0,4.578826210648489,0.6337155967905188,4.036008985209137,3.864931397894296,3.0007198150650303,2.862200880929469,3.4404180948154366,3.417726683613366,3.6027767550605247,3.32862668882732,4.028916756899646,3.843744164674851,3.653252276470785,3.505557396986398,3.658420246629228,3.6000482404073204,4.23410650459726,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392415484309418,5.635769767837233,Maryland,0.05501424122321578,0,0.0,0,0.060189012,0
160,0,2.1972245773362196,3.091042453358316,4.778282803696737,0,4.609162207257629,0.6300476236166284,3.979681653901961,3.919991175077323,2.740840023925201,2.975529566236472,3.520460802488973,3.3603753871419,3.708682081410116,3.616308761279101,3.9318256327243257,3.901972669574645,3.681351187693145,3.5524868292083815,3.449987545831587,3.634951112088381,4.251348311031766,1.791759469228055,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1288937956797274,3.936897942462782,Butler,0.04854506617648898,0,0.0,0,0.021407543,0
161,0,2.0794415416798357,3.218875824868201,4.722063937459591,0,4.551769409260976,0.6299411046561527,3.949318790171843,3.912023005428146,2.8449093838194073,3.131136910560194,3.535145354171894,3.3603753871419,3.505557396986398,3.6375861597263857,3.92395157629342,3.899950424193877,3.6000482404073204,3.543853682063679,3.520460802488973,3.4307561839036995,4.26689632742025,2.1972245773362196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3841220774248264,4.5690000625128535,VCU,0.10696722461488896,0,0.0,0,0.0604955,0
162,0,2.5649493574615367,3.091042453358316,4.777441406928545,0,4.60816569496789,0.6293550474721659,3.964615455547317,3.951243718581427,2.990719731730447,3.0349529867072724,3.7184382563554808,3.3945083935113587,3.693866995624976,3.66612246699132,3.929862923556477,3.906004933102583,3.648057459593681,3.6402142821326553,3.387774361330014,3.5496173867804286,4.223909766576744,2.1972245773362196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.382834378176446,5.635769767837233,Baylor,0.17276884883839463,0,0.0,0,0.12232551,0
163,0,2.70805020110221,3.258096538021482,4.755312844417811,0,4.5880240271531205,0.6283419571938297,4.028916756899646,3.879499813722586,2.933856869835904,2.785011242238338,3.4011973816621555,3.367295829986474,3.673765816303888,3.194583132299156,4.039536325727106,3.802208139420939,3.610917912644224,3.632309102625542,3.653252276470785,3.493472657771326,4.219507705176107,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8710669121128417,3.7541547234175794,Utah,0.14117294724489773,0,0.0,0,0.038454812,0
164,0,2.1972245773362196,3.218875824868201,4.713127327493184,0,4.546481189639412,0.6275948123197095,3.970291913552122,3.8110970868381857,2.862200880929469,2.9496883350525844,3.40452517175483,3.407841924380824,3.4242626545931514,3.56953269648137,3.949318790171843,3.744787086052232,3.616308761279101,3.517497837358316,3.5467396869528134,3.629660094453965,4.21803603456465,2.1972245773362196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3789667462375776,4.827795843250328,Connecticut,0.16534045701693054,0,0.2685700523418406,0,0.1099094,0
165,0,2.1972245773362196,3.1354942159291497,4.705015520957808,0,4.540098189244376,0.6263661468695941,3.912023005428146,3.835141961092188,2.856470206220483,3.0726933146901194,3.632309102625542,3.4531571205928664,3.5409593240373143,3.32862668882732,3.8815637979434374,3.735285826928092,3.56953269648137,3.6000482404073204,3.6216707044204863,3.58351893845611,4.207673247529104,2.1972245773362196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3762670923132605,4.827795843250328,Cincinnati,0.14524672207687117,0,0.1263760940675724,0,0.07174437,0
166,0,2.0794415416798357,3.044522437723423,4.7561730595246186,0,4.597138014290827,0.6223491092512299,3.9569963710708778,3.9415818076696905,2.91235066461494,2.89591193827178,3.648057459593681,3.349904087274605,3.6270040503958487,3.5145260669691587,3.945457781514384,3.906004933102583,3.586292865338835,3.605497845174886,3.459466289786131,3.563882963939251,4.213607983048918,1.791759469228055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1150999096665364,3.725859073011031,Pittsburgh,0.2737330289469406,0,0.0,0,0.07865174,0
167,1,2.0794415416798357,2.995732273553991,4.716711560720999,0,4.560172820057356,0.6207377650418049,3.93963817246112,3.8815637979434374,2.9601050959108397,3.0726933146901194,3.5263605246161616,3.591817741270805,3.597312260588446,3.414442608412176,3.883623530906448,3.906004933102583,3.6136169696133895,3.4468078929142076,3.788724789083653,3.720862499966987,4.200204952921578,2.1972245773362196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3639002734306094,4.5690000625128535,Syracuse,0.7815383677773079,1,1.0,1,0.2763108,0
168,0,2.4849066497880004,3.044522437723423,4.722953221644475,0,4.566429357671661,0.6205764877251098,3.918005077105694,3.8815637979434374,2.797281334830153,2.970414465569701,3.456316680883235,3.505557396986398,3.7062280924485496,3.6506582412937383,3.901972669574645,3.8416005411316,3.5524868292083815,3.563882963939251,3.610917912644224,3.5145260669691587,4.209160236650682,2.1972245773362196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3635459109466,5.4598979633004,Texas,0.05649119143914999,0,0.0,0,0.045142885,0
169,0,2.302585092994046,3.332204510175204,4.736198448394496,0,4.583946549536464,0.6176690393839885,3.9569963710708778,3.8897773964808264,2.72785282839839,2.8449093838194073,3.3775875160230218,3.288401887516811,3.655839600035736,3.2386784521643803,3.979681653901961,3.910021002757473,3.517497837358316,3.4657359027997265,3.6027767550605247,3.744787086052232,4.279440045898781,1.3862943611198906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8562711063363629,3.192060730416365,Saint Joseph's,0.04218155491396833,0,0.0,0,0.016257538,0
170,0,2.302585092994046,3.091042453358316,4.743191483885466,0,4.59511985013459,0.6136168416031371,3.970291913552122,3.877431560658527,2.862200880929469,2.884800712846709,3.5085558999826545,3.493472657771326,3.591817741270805,3.3843902633457743,3.9160150266976834,3.864931397894296,3.676300671907076,3.505557396986398,3.5085558999826545,3.5667118201397288,4.294560608892605,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.348254005437839,5.059296557734522,USC,0.04453608483378683,0,0.0,0,0.028401202,0
171,0,2.3978952727983707,3.258096538021482,4.680277658474897,0,4.539030383483547,0.608297102643552,3.970291913552122,3.8691155044168695,2.9856819377004897,2.9391619220655967,3.3978584803966405,3.202746442938317,3.737669618283368,3.5115454388310208,3.970291913552122,3.7999735016195233,3.5751506887855933,3.580737295494233,3.5779478934066544,3.629660094453965,4.241326752570746,2.1972245773362196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3365653442508254,5.268714427270919,Dayton,0.07625381411484165,0,0.0,0,0.044213075,0
172,0,2.3978952727983707,3.044522437723423,4.711330381816482,0,4.570578741218473,0.6075892921982986,3.912023005428146,3.901972669574645,2.8903717578961645,2.9856819377004897,3.543853682063679,3.374168709274236,3.7062280924485496,3.563882963939251,3.8628327612373745,3.8308129500026022,3.605497845174886,3.6635616461296463,3.5496173867804286,3.4111477125153233,4.177459468932607,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3350101257444194,5.268714427270919,Wisconsin,0.0579467161517791,0,0.0,0,0.03518263,0
173,0,1.9459101490553132,3.091042453358316,4.751000634199631,0,4.612145799724517,0.6061176215868425,4.02535169073515,3.955082494888593,2.7536607123542622,2.928523523860541,3.2347491740244907,3.3068867021909143,3.380994674344636,3.325036020696591,3.9871304779149512,3.945457781514384,3.673765816303888,3.5751506887855933,3.817712325956905,3.629660094453965,4.212127597878484,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3317765349071846,4.27560160479232,Michigan,0.061640795117617095,0,0.0,0,0.0318501,0
174,0,2.1972245773362196,3.1780538303479458,4.699570861409576,0,4.565389315976247,0.6025110603005011,3.893859034800475,3.9080149840306073,2.8507065015037334,3.077312260546414,3.462606009790799,3.4404180948154366,3.655839600035736,3.3603753871419,3.893859034800475,3.9160150266976834,3.4995332823830174,3.4995332823830174,3.634951112088381,3.543853682063679,4.255612709818223,2.1972245773362196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.323852109809166,4.827795843250328,Providence,0.08973276546958646,0,0.0,0,0.02360102,0
175,1,2.4849066497880004,3.091042453358316,4.782479200958502,0,4.6491870714048655,0.6016347800538379,3.9982007016691985,3.9160150266976834,2.760009940032921,2.760009940032921,3.520460802488973,3.475067230228611,3.53222564406856,3.32862668882732,3.979681653901961,3.8394523125933104,3.634951112088381,3.653252276470785,3.56953269648137,3.5610460826040513,4.203198967134183,1.791759469228055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.077984814178402,4.452355019905411,Notre Dame,0.872275700052949,1,1.0,1,0.45934808,0
176,0,2.302585092994046,2.995732273553991,4.730921391293652,0,4.600157644164547,0.5989463851611183,3.929862923556477,3.918005077105694,2.928523523860541,2.990719731730447,3.487375077903208,3.5085558999826545,3.7864597824528,3.5234150143864045,3.9160150266976834,3.8753590210565543,3.56953269648137,3.5890591188317256,3.4468078929142076,3.6609942506244,4.223909766576744,2.1972245773362196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.316019717982695,5.059296557734522,Texas Tech,0.053009499422037656,0,0.0,0,0.06008525,0
177,0,1.791759469228055,3.091042453358316,4.693181063310805,0,4.56746831880408,0.5943760184599248,3.979681653901961,3.856510295497887,3.0492730404820207,2.954910279033736,3.693866995624976,3.218875824868201,3.763522997109702,3.5496173867804286,3.9531649487593215,3.8394523125933104,3.6402142821326553,3.490428515390098,3.459466289786131,3.5667118201397288,4.216562194946349,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0649788593576397,3.210401995568401,Yale,0.022587577172596417,0,0.0,0,0.017947745,0
178,0,2.302585092994046,3.091042453358316,4.689511334421843,0,4.5685062016165,0.5898401106940165,3.899950424193877,3.8691155044168695,2.9856819377004897,2.797281334830153,3.58351893845611,3.242592351485517,3.713572066704308,3.597312260588446,3.7999735016195233,3.8155121050473024,3.686376323895818,3.591817741270805,3.5085558999826545,3.3945083935113587,4.2612704335380815,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0568516036665283,4.125678644075443,Colorado,0.08960633865716457,0,0.0,0,0.033314273,0
179,0,1.6094379124341005,3.258096538021482,4.684905154006945,0,4.5736795188967205,0.5794184152316024,3.979681653901961,3.8264651170664994,2.9652730660692823,3.039749158970765,3.462606009790799,3.3214324131932926,3.856510295497887,3.696351468952637,4.018183201256536,3.802208139420939,3.520460802488973,3.475067230228611,3.703768066607687,3.543853682063679,4.282206299391671,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63655619125404,1.7681482684484515,Hawaii,0.04780818203852533,0,0.0,0,0.026913315,0
180,0,2.3978952727983707,2.9444389791664403,4.707726774313183,0,4.596129441335942,0.579362391253325,3.929862923556477,3.919991175077323,2.8791984572980396,3.0204248861443626,3.414442608412176,3.505557396986398,3.6428355156125294,3.696351468952637,3.873282177111715,3.9219733362813143,3.6454498961866,3.520460802488973,3.490428515390098,3.688879454113936,4.23410650459726,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8031668160394203,3.324188695236423,Oregon St.,0.02218847284668202,0,0.0,0,0.017067542,0
181,0,1.791759469228055,3.332204510175204,4.681204872264089,0,4.570578741218473,0.57874592024997,3.977810745966149,3.8308129500026022,2.8273136219290276,3.109060958860994,3.32862668882732,3.4372078191851885,3.4781584227982836,3.6712245188752153,3.919991175077323,3.8308129500026022,3.681351187693145,3.4372078191851885,3.5751506887855933,3.713572066704308,4.1728476237100445,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6358173800031508,1.968448971231391,Little Rock,0.03577392684652099,0,0.0,0,0.029846087,0
182,0,1.9459101490553132,3.091042453358316,4.69866052907543,0,4.591071261608589,0.5745325492237031,3.9945242269398897,3.903990833730882,2.785011242238338,2.9806186357439426,2.933856869835904,3.339321977944068,3.520460802488973,3.202746442938317,3.960813169597578,3.901972669574645,3.6428355156125294,3.5145260669691587,3.768152635008444,3.686376323895818,4.165113633110308,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7964712332686555,2.6976042668813465,Northern Iowa,0.032737239151548844,0,0.0,0,0.010223147,0
183,0,1.3862943611198906,3.1780538303479458,4.695924549256556,0,4.591071261608589,0.571883093066906,4.034240638152395,3.92395157629342,2.954910279033736,3.292126286607793,3.5409593240373143,3.4242626545931514,3.5524868292083815,3.716008121502189,4.027135812528651,3.9219733362813143,3.6506582412937383,3.53222564406856,3.6216707044204863,3.4531571205928664,4.239886867512759,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0246769472940578,2.4839060486740205,Stephen F. Austin,0.014970836673240897,0,0.0,0,0.02440114,0
184,0,1.9459101490553132,3.044522437723423,4.702296896718814,0,4.609162207257629,0.558128968881857,3.93963817246112,3.897924081048645,2.803360380906535,3.0726933146901194,3.367295829986474,3.4468078929142076,3.713572066704308,3.5779478934066544,3.951243718581427,3.822098297900159,3.5234150143864045,3.6189933266497696,3.6270040503958487,3.632309102625542,4.255612709818223,1.3862943611198906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7737310423385773,2.6976042668813465,Tulsa,0.013918431939003849,0,0.0,0,0.0130495615,0
185,0,1.791759469228055,3.218875824868201,4.7140245909001735,0,4.622027303054514,0.5568691622673175,3.958906591326997,3.885679030088544,2.89591193827178,2.89591193827178,3.5085558999826545,3.277144732992177,3.728100167267218,3.7062280924485496,3.9259259105971376,3.86702563949741,3.616308761279101,3.529297384289471,3.632309102625542,3.505557396986398,4.252771798816619,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2235666096943814,3.936897942462782,South Dakota St.,0.04448719614581306,0,0.0,0,0.0229779,0
186,0,2.0794415416798357,3.091042453358316,4.675628649636653,0,4.596129441335942,0.5404038432947464,3.8691155044168695,3.864931397894296,2.6878474937846906,2.8678989020441064,3.4011973816621555,3.427514689979529,3.3357695763397,3.387774361330014,3.817712325956905,3.8607297110405954,3.5553480614894135,3.4781584227982836,3.658420246629228,3.493472657771326,4.215086179918229,1.3862943611198906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749158800687024,2.882718083509208,Temple,0.0474915569646239,0,0.0,0,0.010720062,0
187,0,1.0986122886681098,3.091042453358316,4.646312129319266,0,4.56954300834494,0.5354401845299099,3.918005077105694,3.822098297900159,2.9496883350525844,3.126760535960395,3.5553480614894135,3.4210000089583352,3.676300671907076,3.7612001156935624,3.899950424193877,3.775057150354989,3.572345637857985,3.5145260669691587,3.332204510175204,3.529297384289471,4.241326752570746,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5882411665712793,1.206948960812582,Cal St. Bakersfield,0.14484745215009454,0,0.0,0,0.037401494,0
188,0,1.6094379124341005,3.1780538303479458,4.696837374513915,0,4.6210435351443815,0.534034208902872,3.955082494888593,3.873282177111715,2.833213344056216,3.0492730404820207,3.4995332823830174,3.4307561839036995,3.6082115510464816,4.012772908528289,3.955082494888593,3.8394523125933104,3.55820113047182,3.55820113047182,3.5380565643793527,3.387774361330014,4.280824129164719,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7403286124471732,2.2311547025799614,UNC Wilmington,0.006067403707043486,0,0.0,0,0.00999402,0
189,0,1.6094379124341005,3.218875824868201,4.673762977453703,0,4.602165676967792,0.5279187011921681,3.992680908445601,3.877431560658527,2.9014215940827497,2.970414465569701,3.5667118201397288,3.288401887516811,3.5115454388310208,3.353406717825807,3.9684033388642534,3.832979798087693,3.6506582412937383,3.5610460826040513,3.4111477125153233,3.580737295494233,4.22829253473184,1.0986122886681098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5799779725474238,1.7681482684484515,Stony Brook,0.0016336633663366334,0,0.0,0,0.015976617,0
190,0,1.6094379124341005,3.1354942159291497,4.699570861409576,0,4.642465970731788,0.5072392002305702,4.00369019395397,3.901972669574645,2.923161580719156,3.0155349008501706,3.414442608412176,3.475067230228611,3.5115454388310208,3.616308761279101,3.975936331171799,3.845883202923601,3.6428355156125294,3.597312260588446,3.8110970868381857,3.6136169696133895,4.298645025734831,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1145184373349768,3.5362965368969035,Iona,0.023831622001905698,0,0.0,0,0.019814922,0
191,0,1.791759469228055,3.332204510175204,4.671893818030999,0,4.617098756853365,0.5028337738364381,3.966511190712216,3.927896354584436,2.9391619220655967,3.0587070727153796,3.5085558999826545,3.3978584803966405,3.7612001156935624,3.459466289786131,3.93963817246112,3.9318256327243257,3.6136169696133895,3.5263605246161616,3.6402142821326553,3.6189933266497696,4.220977213155467,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6970756252500886,2.4839060486740205,Chattanooga,0.0012132352941176471,0,0.0,0,0.012713691,0
192,0,1.3862943611198906,3.1780538303479458,4.66814498514948,0,4.6141299273595635,0.5024708193832371,3.8958936234982624,3.901972669574645,2.766319109226186,3.0819099697950434,3.4436180975461075,3.4011973816621555,3.66612246699132,3.858622228701031,3.86702563949741,3.8897773964808264,3.563882963939251,3.5234150143864045,3.4404180948154366,3.696351468952637,4.2612704335380815,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5520206168715586,1.523000020837618,Fresno St.,0.009619931469403589,0,0.0,0,0.011373579,0
